Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Science and Medicine in Football,2473-4446,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Science and Technology for the Built Environment,2374-474X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Science and Technology of Advanced Materials,1878-5514,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Science and Technology of Advanced Materials: Materials,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Science as Culture,1470-1189,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Science Scope,1943-4901,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scientific Studies of Reading,1532-799X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scottish Geographical Journal,1751-665X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scrutiny2 - Issues in English Studies in Southern Africa,1753-5409,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Security Studies,1556-1852,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Self and Identity,1529-8876,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Seminars in Ophthalmology,1744-5205 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Senses and Society ,1745-8935,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sensing Technology,2836-1466,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Separation and Purification Reviews,1542-2127,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Separation Science and Technology,1520-5754,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Sequential Analysis,1532-4176,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Serials Librarian (The): From the Printed Page to the Digital Age,1541-1095,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Serials Review,1879-095X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Services Marketing Quarterly,1533-2977,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Settler Colonial Studies,1838-0743,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Seventeenth Century,2050-4616,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Sex Education:Sexuality, Society and Learning",1472-0825,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sexual and Gender Diversity in Social Services,2993-303X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sexual and Relationship Therapy,1468-1749,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sexual and Reproductive Health Matters,2641-0397,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Shakespeare,1745-0926,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Ship Technology Research (Schiffstechnik),2056-7111,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Ships and Offshore Structures,1754-212X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"SICE Journal of Control, Measurement and System Integration",,Gold OA,,Discounted,,Taylor & Francis,2024-2026
"Sikh Formations:Religion,Culture,Theory",1744-8735,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Slavery & Abolition,1743-9523,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Slavic & East European Information Resources,1522-9041,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Slavonica ,1745-8145,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Small Enterprise Research,1175-0979,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Small GTPases,2154-1256,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Small Wars & Insurgencies,1743-9558,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Smart Science,2308-0477,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Soccer and Society,1743-9590,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social & Cultural Geography,1470-1197,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social and Environmental Accountability Journal,2156-2245,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Dynamics,1940-7874,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Epistemology,1464-5297,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social History,1470-1200,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Identities,1363-0296,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Influence,1553-4529,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Movement Studies,1474-2829,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Neuroscience,1747-0927,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Science Journal,1873-5355,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Sciences in China,1940-5952,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Semiotics,1470-1219,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Work Education,1470-1227,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Work In Health Care,1541-034X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Work In Mental Health,1533-2993,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Work In Public Health,1937-190X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Social Work With Groups,1540-9481,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Socialism and Democracy,1745-2635,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Society & Natural Resources,1521-0723,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Sociological Focus,2162-1128,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sociological Quarterly,1533-8525,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sociological Spectrum,1521-0707,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Soft Materials,1539-4468,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Soil and Sediment Contamination,1549-7887,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Soil Science and Plant Nutrition,1747-0765,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Solvent Extraction and Ion Exchange,1532-2262,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Somatosensory & Motor Research,1369-1651 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
"Souls: A Critical Journal of Black Politics, Culture, and Society",1548-3843,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sound Studies,2055-1959,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Geographical Journal,2151-2418,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Historical Journal,1726-1686,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Journal of Accounting Research,2376-3981,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Journal of African Languages,2305-1159,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Journal of Clinical Nutrition,2221-1268,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
South African Journal of International Affairs,1938-0275,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Journal of Philosophy,2073-4867,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Journal of Plant and Soil,2167-034X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
South African Journal on Human Rights,1996-2126,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Review of Sociology,2072-1978,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South African Theatre Journal,2163-7660,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South Asia:Journal of South Asian Studies,1479-0270,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South Asian Diaspora,1943-8184,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South Asian History and Culture,1947-2501,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South Asian Popular Culture,1474-6697,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South Asian Review,2573-9476,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South Asian Studies,2153-2699,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South East Asia Research,2043-6874,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
South European Society & Politics,1743-9612,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Southeastern Archaeology,2168-4723,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Southern African Linguistics and Applied Language Studies,1727-9461,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Southern Communication Journal,1930-3203,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Southern Forests: a Journal of Forest Science,2070-2639,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Space and Polity,1470-1235,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Spanish Journal of Finance and Accounting/Revista Espanola de Financiacion y Contabilidad,2332-0753,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Spatial Cognition & Computation,1542-7633,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Spatial Economic Analysis,1742-1780,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Spectroscopy Letters,1532-2289,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Speech, Language and Hearing",2050-5728,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Sport in History,1746-0271,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sport in Society,1743-0445,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sport Management Review,1839-2083,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Sport, Education and Society",1470-1243,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Sport, Ethics and Philosophy",1751-133X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sports Biomechanics,1752-6116,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Sports Coaching Review,2164-0637,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Stanislavski Studies ,2054-4170,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
STAR: Science & Technology of Archaeological Research,2054-8923,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Statistical Theory and Related Fields,2475-4277,Gold OA,,Discounted, Science & Technology,Taylor & Francis,2024-2026
Statistics and Data Science in Imaging,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Statistics and Public Policy,2330-443X,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Statistics In Biopharmaceutical Research Online,1946-6315,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Statistics: A Journal of Theoretical and Applied Statistics,1029-4910,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Stochastic Analysis and Applications,1532-9356,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Stochastic Models,1532-4214,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Stochastics: An International Journal of Probability and Stochastic Processes,1744-2516,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Strabismus,1744-5132 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Strategic Analysis,1754-0054,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Strategic Comments (Online),1356-7888,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Strategic Dossiers,2837-7729,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Strategies: A Journal for Physical & Sport Educators,2168-3778,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Stress: The International Journal on the Biology of Stress,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Structural Engineering International,1683-0350,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Structural Equation Modeling: A Multidisciplinary Journal,1532-8007,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Structure and Infrastructure Engineering,1744-8980,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Studia Neophilologica,1651-2308,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studia Theologica,1502-7791,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Art Education: a Journal of Issues and Research,2325-8039,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Australasian Cinema,1750-3183,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Chinese Religions,2372-9996,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Studies in Clinical Social Work: Transforming Practice, Education and Research",2837-682X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Conflict & Terrorism,1521-0731,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Conservation,2047-0584,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Continuing Education,1470-126X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Documentary Film,1750-3299,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Economics and Econometrics,2693-5198,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in European Cinema,2040-0594,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Gender and Sexuality,1940-9206,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Higher Education,1470-174X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Political Economy: A Socialist Review,1918-7033,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Russian and Soviet Cinema,1750-3140,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Science Education,1940-8412,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in the Education of Adults,1478-9883,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in the History of Gardens & Designed Landscapes,1943-2186,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Theatre and Performance,2040-0616,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies in Travel Writing,1755-7550,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Studies on Neotropical Fauna and Environment,1744-5140,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Studying Teacher Education,1742-5972,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Substance Use & Misuse,1532-2491 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Supply Chain Forum: An International Journal,1624-6039,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Supramolecular Chemistry,1029-0478,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Survey Review,1752-2706,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Survival,1468-2699,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Sustainability: Science, Practice & Policy",,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Sustainable and Resilient Infrastructures,2378-9697,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Sustainable Communities,,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Sustainable Transport and Livability,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Symbolae Osloenses,1502-7805,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Symposium: A Quarterly Journal in Modern Literatures,1931-0676,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Synchrotron Radiation News,1931-7344,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Synthetic Communications,1532-2432,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Systematics and Biodiversity,1478-0933,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Systems Biology In Reproductive Medicine,1939-6376 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Systems Science & Control Engineering,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Tapuya: Latin American Science Technology and Society,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Teacher Development: An international journal of teachers' professonal development,1747-5120,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Teachers and Teaching: Theory and Practice,1470-1278,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
