Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Entrepreneurship Education,2520-8152,Hybrid,Y,,Education,Springer,2023-2025
Journal of Membrane Computing,2523-8914,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal für Klinische Endokrinologie und Stoffwechsel,1998-7781,Hybrid,Y,,Medicine,Springer,2023-2025
Journal für Mineralstoffwechsel & Muskuloskelettale Erkrankungen,2412-8287,Hybrid,Y,,,Springer,2023-2025
Journal für Gastroenterologische und Hepatologische Erkrankungen,1728-6271,Hybrid,Y,,Medicine,Springer,2023-2025
Journal für Urologie und Urogynäkologie/Österreich,1680-9424,Hybrid,Y,,,Springer,2023-2025
Urologie in der Praxis,2661-8745,Hybrid,Y,,Medicine,Springer,2023-2025
Journal für Gynäkologische Endokrinologie/Österreich,1996-1553,Hybrid,Y,,Medicine,Springer,2023-2025
Journal für Gynäkologische Endokrinologie/Schweiz,2520-8500,Hybrid,Y,,Medicine,Springer,2023-2025
Remote Sensing in Earth Systems Sciences,2520-8209,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
International Journal of the Sociology of Leisure,2520-8691,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal for STEM Education Research,2520-8713,Hybrid,Y,,Education,Springer,2023-2025
Bulletin of the Iranian Mathematical Society,1735-8515,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Flow Chemistry,2063-0212,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Paleolithic Archaeology,2520-8217,Hybrid,Y,,Social Sciences,Springer,2023-2025
"Journal of Economics, Race, and Policy",2520-842X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Canadian Journal of Public Health,1920-7476,Hybrid,Y,,Medicine,Springer,2023-2025
European Geriatric Medicine,1878-7657,Hybrid,Y,,Medicine,Springer,2023-2025
Hormones,2520-8721,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Computational Social Science,2432-2725,Hybrid,Y,,Social Sciences,Springer,2023-2025
Unterrichtswissenschaft,2520-873X,Hybrid,Y,,Education,Springer,2023-2025
Iran Journal of Computer Science,2520-8446,Hybrid,Y,,Computer Science,Springer,2023-2025
Zeitschrift für Ethik und Moralphilosophie,2522-0071,Hybrid,Y,,Education,Springer,2023-2025
Chinese Journal of Academic Radiology,2520-8993,Hybrid,Y,,Medicine,Springer,2023-2025
astrodynamics,2522-0098,Hybrid,Y,,Engineering,Springer,2023-2025
Japanese Journal of Statistics and Data Science,2520-8764,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Human Arenas,2522-5804,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Peridynamics and Nonlocal Modeling,2522-8978,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Plant Production,1735-8043,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Asian Journal of Civil Engineering,2522-011X,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Energy and Water Resources,2522-0101,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Computational Brain & Behavior,2522-087X,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Advanced Composites and Hybrid Materials,2522-0136,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Automotive Innovation,2522-8765,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Plant Pathology,2239-7264,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Deutsche Zeitschrift für Akupunktur,1439-4359,Hybrid,Y,,Medicine,Springer,2023-2025
journal of international business policy,2522-0705,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Bionic Engineering,2543-2141,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Dharma Studies,2522-0934,Hybrid,Y,,Religion and Philosophy,Springer,2023-2025
Journal of Hydrodynamics,1878-0342,Hybrid,Y,,Engineering,Springer,2023-2025
Bio-Design and Manufacturing,2522-8552,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Iron and Steel Research International,2210-3988,Hybrid,Y,,Engineering,Springer,2023-2025
Emergent Materials,2522-574X,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Chemistry Africa,2522-5766,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Zeitschrift für Grundschulforschung,2523-3181,Hybrid,Y,,Education,Springer,2023-2025
Water Waves,2523-3688,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
English Teaching & Learning,2522-8560,Hybrid,Y,,Education,Springer,2023-2025
Journal of Outdoor and Environmental Education,2522-879X,Hybrid,Y,,Education,Springer,2023-2025
"Canadian Journal of Science, Mathematics and Technology Education",1942-4051,Hybrid,Y,,Education,Springer,2023-2025
Transactions on Electrical and Electronic Materials,2092-7592,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Indian Phytopathology,2248-9800,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
China Population and Development Studies,2523-8965,Hybrid,Y,,Social Sciences,Springer,2023-2025
International Journal of Bullying Prevention,2523-3661,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Environmental Sustainability,2523-8922,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
SN Comprehensive Clinical Medicine,2523-8973,Hybrid,Y,,Medicine,Springer,2023-2025
Aerospace Systems,2523-3955,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Aeronautical and Space Sciences,2093-2480,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Community Well-Being,2524-5309,Hybrid,Y,,Social Sciences,Springer,2023-2025
The Journal of Prevention of Alzheimer's Disease,2426-0266,Hybrid,Y,,Medicine,Springer,2023-2025
The Journal of Frailty & Aging,2273-4309,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Vibration Engineering & Technologies,2523-3939,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Big Data Analytics in Transportation,2523-3564,Hybrid,Y,,Engineering,Springer,2023-2025
Advances in Astronautics Science and Technology,2524-5260,Hybrid,Y,,Engineering,Springer,2023-2025
Postdigital Science and Education,2524-4868,Hybrid,Y,,Education,Springer,2023-2025
Jus Cogens,2524-3985,Hybrid,Y,,Law and Criminology,Springer,2023-2025
"International Journal on Child Maltreatment: Research, Policy and Practice",2524-5244,Hybrid,Y,,Social Sciences,Springer,2023-2025
Human-Intelligent Systems Integration,2524-4884,Hybrid,Y,,Engineering,Springer,2023-2025
"Mining, Metallurgy & Exploration",2524-3470,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Rubber Research,2524-3993,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Quantum Machine Intelligence,2524-4914,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Proteins and Proteomics,2524-4663,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
CCF Transactions on Pervasive Computing and Interaction,2524-5228,Hybrid,Y,,Computer Science,Springer,2023-2025
"Journal of Data, Information and Management",2524-6364,Hybrid,Y,,Engineering,Springer,2023-2025
KN - Journal of Cartography and Geographic Information,2524-4965,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Multiscale Science and Engineering,2524-4523,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Economic Policy Studies,1881-4387,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Aerotecnica Missili & Spazio,2524-6968,Hybrid,Y,,Engineering,Springer,2023-2025
CCF Transactions on High Performance Computing,2524-4930,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of Statistical Theory and Practice,1559-8616,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Neue Politische Literatur,2197-6082,Hybrid,Y,,History,Springer,2023-2025
Digital Finance,2524-6186,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Frontiers of Engineering Management,2096-0255,Hybrid,Y,,Engineering,Springer,2023-2025
Socio-Ecological Practice Research,2524-5287,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
China International Strategy Review,2524-5635,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Vegetos,2229-4473,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Peking Mathematical Journal,2524-7182,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Mechanics Of Soft Materials,2524-5619,Hybrid,Y,,Engineering,Springer,2023-2025
Zeitschrift für Friedens- und Konfliktforschung,2524-6976,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Research on Biomedical Engineering,2446-4740,Hybrid,Y,,Engineering,Springer,2023-2025
Canadian Studies in Population,1927-629X,Hybrid,Y,,Social Sciences,Springer,2023-2025
International Journal of Tropical Insect Science,1742-7592,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Soil Science and Plant Nutrition,0718-9516,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Transatlantic Studies,1754-1018,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Experimental and Computational Multiphase Flow,2661-8877,Hybrid,Y,,Engineering,Springer,2023-2025
Affective Science,2662-205X,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Genome Instability & Disease,2524-7662,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Advanced Fiber Materials,2524-793X,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Waste Disposal & Sustainable Energy,2524-7891,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Brazilian Journal of Microbiology,1678-4405,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Banking and Financial Technology,2524-7964,Hybrid,Y,,Computer Science,Springer,2023-2025
JMST Advances,2524-7913,Hybrid,Y,,Engineering,Springer,2023-2025
Safety in Extreme Environments,2524-8189,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
International Journal of Digital Humanities,2524-7840,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Pediatric Endoscopic Surgery,2524-7883,Hybrid,Y,,Medicine,Springer,2023-2025
Behavior and Social Issues,2376-6786,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Carbon Letters,2233-4998,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Materials Circular Economy,2524-8154,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Soil Ecology Letters,2662-2297,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Electrical Engineering & Technology,2093-7423,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Health Service Psychology,2662-2653,Hybrid,Y,,Medicine,Springer,2023-2025
Adversity and Resilience Science,2662-2416,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Biosystems Engineering,2234-1862,Hybrid,Y,,Engineering,Springer,2023-2025
Clays and Clay Minerals,1552-8367,Hybrid,Y,,,Springer,2023-2025
Tungsten,2661-8036,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Bulletin of Atmospheric Science and Technology,2662-1509,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
International Journal of Global Business and Competitiveness,0976-1888,Hybrid,Y,,Business and Management,Springer,2023-2025
International Journal of Pavement Research and Technology,1997-1400,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of the Korean Statistical Society,2005-2863,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Tropical Ecology,2661-8982,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Communications on Applied Mathematics and Computation,2661-8893,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Policy Practice and Research,2662-1517,Hybrid,Y,,Social Sciences,Springer,2023-2025
The Japanese Economic Review,1468-5876,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Community Ecology,1588-2756,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cereal Research Communications,1788-9170,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biologia Futura,2676-8607,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Science in Sport and Exercise,2662-1371,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
SN Computer Science,2661-8907,Hybrid,Y,,Computer Science,Springer,2023-2025
Digital War,2662-1983,Hybrid,Y,,"Literature, Cultural and Media Studies",Springer,2023-2025
Partial Differential Equations and Applications,2662-2971,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Mediterranean Geoscience Reviews,2661-8648,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Mammalian Biology,1618-1476,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
aBIOTECH,2662-1738,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Marine Life Science & Technology,2662-1746,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Reproductive Sciences,1933-7205,Hybrid,Y,,Medicine,Springer,2023-2025
Annals of Functional Analysis,2008-8752,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Advances in Operator Theory,2538-225X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Banach Journal of Mathematical Analysis,1735-8787,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Italian Journal of Marketing,2662-3331,Hybrid,Y,,Business and Management,Springer,2023-2025
Operations Research Forum,2662-2556,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Spatial Econometrics,2662-298X,Hybrid,Y,,,Springer,2023-2025
Trends in Psychology,2358-1883,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Applied Youth Studies,2204-9207,Hybrid,Y,,Social Sciences,Springer,2023-2025
Current Tissue Microenvironment Reports,2662-4079,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Brazilian Journal of Chemical Engineering,1678-4383,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Current Robotics Reports,2662-4087,Hybrid,Y,,Engineering,Springer,2023-2025
Toxicological Research,2234-2753,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Knie Journal,2662-4036,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of the Korean Ceramic Society,2234-0491,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Sedimentary Environments,2447-9462,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Power Electronics,2093-4718,Hybrid,Y,,Engineering,Springer,2023-2025
Review of Evolutionary Political Economy,2662-6144,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Ornithology Research,2662-673X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Spine Deformity,2212-1358,Hybrid,Y,,Medicine,Springer,2023-2025
Systems Microbiology and Biomanufacturing,2662-7663,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Cybersecurity Law Review,2662-9739,Hybrid,Y,,Computer Science,Springer,2023-2025
Pharmacological Reports,2299-5684,Hybrid,Y,,Medicine,Springer,2023-2025
Therapeutic Innovation & Regulatory Science,2168-4804,Hybrid,Y,,Medicine,Springer,2023-2025
Revista Brasileira de Farmacognosia,1981-528X,Hybrid,Y,,Medicine,Springer,2023-2025
Archives of Civil and Mechanical Engineering,1644-9665,Hybrid,Y,,Engineering,Springer,2023-2025
Indian Journal of Orthopaedics,1998-3727,Hybrid,Y,,Medicine,Springer,2023-2025
Schweizer Gastroenterologie,2662-7159,Hybrid,Y,,Medicine,Springer,2023-2025
Global Implementation Research and Applications,2662-9275,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
The Journal of East Asian Philosophy,2730-5414,Hybrid,Y,,Education,Springer,2023-2025
Education and Treatment of Children,1934-8924,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Global Public Policy and Governance,2730-6305,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
SN Social Sciences,2662-9283,Hybrid,Y,,Social Sciences,Springer,2023-2025
SN Business & Economics,2662-9399,Hybrid,Y,,Business and Management,Springer,2023-2025
International Criminology,2662-9976,Hybrid,Y,,Law and Criminology,Springer,2023-2025
MRS Bulletin,1938-1425,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Materials Research,2044-5326,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
MRS Communications,2159-6867,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
MRS Advances,2059-8521,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
MRS Energy & Sustainability,2329-2237,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Forum Kinder- und Jugendsport,2730-7220,Hybrid,Y,,Education,Springer,2023-2025
Circular Economy and Sustainability,2730-5988,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Photochemical & Photobiological Sciences,1474-9092,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
cultura & psyché,2730-5732,Hybrid,Y,,Social Sciences,Springer,2023-2025
Phenomics,2730-5848,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
